fecha,hora,duracion_sesion,direccion_url_entrada,direccion_url_salida,referente,id_usuario_clarity,explorador,dispositivo,sistema_operativo,pais,recuento_paginas,clics_sesion,duracion_sesion_segundos,abandono_rapido,clicks_por_pagina,tiempo_por_pagina,interaccion_total,posible_frustracion,standarized_engagement_score,entrada_es_home,trafico_externo
03/13/2026,09:53,00:00:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/#error=login_required&state=751ddd4e-67eb-4180-af53-70680efc1b6a,https://www.google.com/,1x3ai7b,Chrome,PC,Windows,Mexico,2,2,3.0,0,1.0,1.5,4,0,-0.4057110036131962,0,1
03/13/2026,09:53,00:05:08,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1egz3a0,Chrome,PC,Windows,Mexico,1,1,308.0,1,1.0,308.0,2,0,0.29003002890011015,0,0
03/13/2026,09:53,00:00:08,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,opa0r,Chrome,PC,Windows,Mexico,1,0,8.0,1,0.0,8.0,1,0,-0.4354435263701751,0,0
03/13/2026,09:51,00:00:18,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,dvpuq6,Chrome,PC,Windows,Mexico,1,13,18.0,1,13.0,18.0,14,1,-0.25704838982830164,0,0
03/13/2026,09:51,00:05:09,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=99df5172-edc7-4499-8f08-367753169e2c,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=c9c9420b-5fd2-4300-9221-a7d51d53ce6b,,1i5kq3c,SamsungInternet,Mobile,Android,Colombia,5,2,309.0,0,0.4,61.8,7,0,0.3756596944402096,0,0
03/13/2026,09:51,00:00:29,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1q2zpin,ChromeMobile,Mobile,Android,India,1,1,29.0,1,1.0,29.0,2,0,-0.373599879035659,0,0
03/13/2026,09:50,00:05:23,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://cloudlabslearning.com/,qjdkw2,Chrome,PC,Windows,Spain,1,0,323.0,1,0.0,323.0,1,0,0.31381604710569344,0,1
03/13/2026,09:50,00:00:03,https://cloudlabslearning.com/?utm_term=recursos%20tecnolog%C3%ADa%20educativa&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-2445369366666&hsa_kw=recursos%20tecnolog%C3%ADa%20educativa&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=EAIaIQobChMItomL24-dkwMVYSZECB0e3TbeEAAYASAAEgL_W_D_BwE,https://cloudlabslearning.com/?utm_term=recursos%20tecnolog%C3%ADa%20educativa&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-2445369366666&hsa_kw=recursos%20tecnolog%C3%ADa%20educativa&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=EAIaIQobChMItomL24-dkwMVYSZECB0e3TbeEAAYASAAEgL_W_D_BwE,https://www.google.com/,2fnrhs,ChromeMobile,Mobile,iOS,Argentina,1,0,3.0,1,0.0,3.0,1,0,-0.44733653547296665,0,1
03/13/2026,09:49,00:00:26,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,12xdpm9,Chrome,PC,Windows,Spain,1,4,26.0,1,4.0,26.0,5,0,-0.3450566571889592,0,1
03/13/2026,09:49,00:12:51,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,y5mmk2,ChromeMobile,Mobile,Android,Colombia,7,24,771.0,0,3.43,110.14285714285714,31,0,1.7718989631079392,0,0
03/13/2026,09:49,00:00:18,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/,,tj9673,Chrome,PC,Windows,Colombia,2,8,18.0,0,4.0,9.0,10,0,-0.2986739216880721,0,0
03/13/2026,09:48,00:00:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1vtx81k,Chrome,PC,Windows,Netherlands,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/13/2026,09:48,00:00:10,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,13z6wk9,ChromeMobile,Mobile,Android,Mexico,1,3,10.0,1,3.0,10.0,4,0,-0.3950072954206838,0,1
03/13/2026,09:47,00:00:02,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,19r7iqm,MobileSafari,Mobile,iOS,Colombia,1,2,2.0,1,2.0,2.0,3,0,-0.4259291190879419,0,0
03/13/2026,09:46,00:05:06,https://cloudlabslearning.com/middle-school,https://cloudlabslearning.com/middle-school,https://www.google.com/,1jooxtl,Chrome,PC,MacOS,United States,1,0,306.0,1,0.0,306.0,1,0,0.27337981615620205,0,1
03/13/2026,09:45,00:00:10,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,fa550j,ChromeMobile,Mobile,Android,Colombia,1,0,10.0,1,0.0,10.0,1,0,-0.4306863227290585,0,0
03/13/2026,09:45,00:00:07,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,u08m31,ChromeMobile,Mobile,Android,Colombia,1,4,7.0,1,4.0,7.0,5,0,-0.3902500917795672,0,0
03/13/2026,09:45,00:00:01,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,yy3lon,ChromeMobile,Mobile,iOS,Colombia,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/13/2026,09:44,00:09:34,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,kjanww,ChromeMobile,Mobile,iOS,Colombia,2,4,574.0,0,2.0,287.0,6,0,0.9762566541311835,0,0
03/13/2026,09:44,00:00:05,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,18a9jxx,Chrome,PC,Windows,Mexico,1,2,5.0,1,2.0,5.0,3,0,-0.4187933136262669,0,1
03/13/2026,09:43,00:09:33,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/elementary-school?%2Fregistration=,,i0bgzq,ChromeMobile,Mobile,Android,Colombia,8,7,573.0,0,0.88,71.625,15,0,1.1165941615441242,0,0
03/13/2026,09:42,00:00:26,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1jbbzvk,SamsungInternet,Mobile,Android,Colombia,1,1,26.0,1,1.0,26.0,2,0,-0.3807356844973339,0,0
03/13/2026,09:41,00:00:15,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1ce9ua4,ChromeMobile,Mobile,Android,Colombia,1,1,15.0,1,1.0,15.0,2,0,-0.40690030452347536,0,0
03/13/2026,09:41,00:00:27,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=69ead928-d104-41a5-a691-4007dbdc8c54,https://platform.cloudlabs.us/,1n68cyb,ChromeMobile,Mobile,Android,Colombia,2,0,27.0,0,0.0,13.5,2,0,-0.37241057812537987,0,1
03/13/2026,09:39,00:04:59,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,rwiy7m,Edge,PC,Windows,Colombia,1,0,299.0,1,0.0,299.0,1,0,0.2567296034122939,0,1
03/13/2026,09:37,00:19:40,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,114r0xm,ChromeMobile,Mobile,iOS,Colombia,3,5,1180.0,0,1.67,393.3333333333333,8,0,2.4474218801464995,0,0
03/13/2026,09:36,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,19tztrg,ChromeMobile,Mobile,Android,Mexico,1,3,6.0,1,3.0,6.0,4,0,-0.40452170270291704,0,1
03/13/2026,09:34,00:01:59,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,anq0y3,ChromeMobile,Mobile,Android,Colombia,3,11,119.0,0,3.67,39.666666666666664,14,0,-0.004916596849120581,0,0
03/13/2026,09:31,00:00:32,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1f1h9jj,ChromeMobile,Mobile,iOS,Colombia,1,1,32.0,1,1.0,32.0,2,0,-0.3664640735739841,0,0
03/13/2026,09:29,00:00:24,https://cloudlabslearning.com/?utm_term=plataformas%20de%20e-learning&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298549590138&hsa_kw=plataformas%20de%20e-learning&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mF_mTsP4UY9CprtrOOfp2zI&gclid=EAIaIQobChMIi7zgkYudkwMV8FhIAB1bzSUcEAAYASAAEgKlq_D_BwE,https://cloudlabslearning.com/?utm_term=plataformas%20de%20e-learning&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298549590138&hsa_kw=plataformas%20de%20e-learning&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mF_mTsP4UY9CprtrOOfp2zI&gclid=EAIaIQobChMIi7zgkYudkwMV8FhIAB1bzSUcEAAYASAAEgKlq_D_BwE,https://www.google.com/,i48aqf,Chrome,PC,Windows,Argentina,1,0,24.0,1,0.0,24.0,1,0,-0.3973858972412421,0,1
03/13/2026,09:28,00:01:31,https://cloudlabslearning.com/,https://cloudlabslearning.com/high-school,,19et5dt,Chrome,PC,Windows,Mexico,3,9,91.0,0,3.0,30.333333333333332,12,0,-0.09530346603033643,0,0
03/13/2026,09:28,00:00:07,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,i75bzl,GoogleApp,Mobile,iOS,Mexico,1,4,7.0,1,4.0,7.0,5,0,-0.3902500917795672,0,1
03/13/2026,09:26,00:00:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,pqp51g,Chrome,PC,Windows,Mexico,1,2,3.0,1,2.0,3.0,3,0,-0.4235505172673835,0,1
03/13/2026,09:26,00:01:15,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://www.google.com/,nfsdcc,ChromeMobile,Mobile,Android,Mexico,3,10,75.0,0,3.33,25.0,13,0,-0.12146808605647787,0,1
03/13/2026,09:25,00:00:24,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,2fvwm7,ChromeMobile,Mobile,Android,Colombia,1,5,24.0,1,5.0,24.0,6,0,-0.3379208517272843,0,0
03/13/2026,09:22,00:00:37,https://cloudlabslearning.com/#state=458eb782-97b8-41fa-9bd9-60a0cfd158e3&session_state=dc8323ce-e822-4ee3-b36a-4901f5470cfd&code=2200b9e5-9865-4044-86ba-2c9970fedc1c.dc8323ce-e822-4ee3-b36a-4901f5470cfd.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/#state=458eb782-97b8-41fa-9bd9-60a0cfd158e3&session_state=dc8323ce-e822-4ee3-b36a-4901f5470cfd&code=2200b9e5-9865-4044-86ba-2c9970fedc1c.dc8323ce-e822-4ee3-b36a-4901f5470cfd.03b1d69b-3912-413a-a496-8faa9b5b43fa,,jz0rnx,GoogleApp,Mobile,iOS,Mexico,1,1,37.0,1,1.0,37.0,2,0,-0.3545710644711925,0,0
03/13/2026,09:22,00:00:09,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,jz0rnx,GoogleApp,Mobile,iOS,Mexico,2,0,9.0,0,0.0,4.5,2,0,-0.41522541089542947,0,0
03/13/2026,09:21,00:00:34,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1fankgp,Chrome,PC,Windows,Mexico,3,10,34.0,0,3.33,11.333333333333334,13,0,-0.21899076069936865,0,1
03/13/2026,09:21,00:00:11,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,4n4uag,ChromeMobile,Mobile,Android,Colombia,1,1,11.0,1,1.0,11.0,2,0,-0.4164147118057086,0,0
03/13/2026,09:21,00:00:11,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=CjwKCAjw687NBhB4EiwAQ645dhHvXqCmf0PtINuZw92Jq37UCU-cc5AX4RKfUhwHxc4I8Frj0nCVBRoCVhgQAvD_BwE,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=CjwKCAjw687NBhB4EiwAQ645dhHvXqCmf0PtINuZw92Jq37UCU-cc5AX4RKfUhwHxc4I8Frj0nCVBRoCVhgQAvD_BwE,https://www.google.com/,1si2ni6,GoogleApp,Mobile,iOS,Argentina,1,0,11.0,1,0.0,11.0,1,0,-0.42830772090850017,0,1
03/13/2026,09:21,00:00:09,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com.mx/,8bpgga,MobileSafari,Mobile,iOS,Mexico,1,2,9.0,1,2.0,9.0,3,0,-0.4092789063440337,0,1
03/13/2026,09:19,00:00:18,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1s7vffp,Chrome,PC,Windows,Mexico,1,4,18.0,1,4.0,18.0,5,0,-0.3640854717534257,0,1
03/13/2026,09:19,00:01:00,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,lrzt57,MobileSafari,Mobile,iOS,Colombia,1,6,60.0,1,6.0,60.0,7,0,-0.24039817708439348,0,0
03/13/2026,09:19,00:00:12,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1i2xu5y,Chrome,PC,Windows,Mexico,1,4,12.0,1,4.0,12.0,5,0,-0.37835708267677565,0,1
03/13/2026,09:19,00:00:25,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,ruud3p,Chrome,PC,Windows,Mexico,1,6,25.0,1,6.0,25.0,7,0,-0.3236492408039344,0,0
03/13/2026,09:18,00:00:17,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,4w1kfl,Chrome,PC,Windows,Mexico,1,7,17.0,1,7.0,17.0,8,0,-0.3307850462656094,0,1
03/13/2026,09:18,00:01:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,16esvju,Chrome,PC,Windows,Mexico,1,8,66.0,1,8.0,66.0,9,0,-0.20234054795546044,0,1
03/13/2026,09:18,00:00:50,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=d9530360-bda4-44ed-8200-cfb2b8639be5&session_state=cbcf1f89-b98c-47a8-b201-832443514795&code=04dfcc89-4add-4636-8b77-18c559e26b2b.cbcf1f89-b98c-47a8-b201-832443514795.03b1d69b-3912-413a-a496-8faa9b5b43fa,,1s3lo4y,ChromeMobile,Mobile,Android,Mexico,2,7,50.0,0,3.5,25.0,9,0,-0.2344516725329977,0,0
03/13/2026,09:18,00:00:28,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1ygpzb8,ChromeMobile,Mobile,Android,Colombia,1,1,28.0,1,1.0,28.0,2,0,-0.37597848085621727,0,0
03/13/2026,09:17,00:00:12,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1pfmtnm,Chrome,PC,Windows,Mexico,1,7,12.0,1,7.0,12.0,8,0,-0.34267805536840096,0,1
03/13/2026,09:17,00:00:35,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=1e989aa4-3eb7-42e9-b70f-49af5e59a475,https://cloudlabslearning.com/elementary-school?%2Fregistration=,,18oqg7t,ChromeMobile,Mobile,Android,Colombia,2,3,35.0,0,1.5,17.5,5,0,-0.31770273625253864,0,0
03/13/2026,09:17,00:02:34,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,14dhno6,Chrome,PC,Windows,Mexico,3,12,154.0,0,4.0,51.333333333333336,15,0,0.09022747597321192,0,1
03/13/2026,09:17,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,sa8syr,Chrome,PC,Windows,Mexico,1,4,6.0,1,4.0,6.0,5,0,-0.3926286936001255,0,1
03/13/2026,09:16,00:00:41,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,10l153p,Chrome,PC,Windows,Mexico,1,3,41.0,1,3.0,41.0,4,0,-0.3212706389833761,0,1
03/13/2026,09:16,00:01:25,https://cloudlabslearning.com/?utm_term=simulador%20phet&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-434385050779&hsa_kw=simulador%20phet&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=CjwKCAjw687NBhB4EiwAQ645dtm3xiMqd-na26HrVaDDxQYKqgnRzrO_POi02dj0Y2VrB0QjNNWQNxoC5eQQAvD_BwE,https://cloudlabslearning.com/?utm_term=simulador%20phet&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-434385050779&hsa_kw=simulador%20phet&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=CjwKCAjw687NBhB4EiwAQ645dtm3xiMqd-na26HrVaDDxQYKqgnRzrO_POi02dj0Y2VrB0QjNNWQNxoC5eQQAvD_BwE,https://www.google.com/,kmnedj,GoogleApp,Mobile,iOS,Argentina,1,1,85.0,1,1.0,85.0,2,0,-0.24039817708439348,0,1
03/13/2026,09:16,00:01:50,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,doh5af,Chrome,PC,Windows,Mexico,1,32,110.0,1,32.0,110.0,33,1,0.18775015061610276,0,1
03/13/2026,09:16,00:05:56,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,l9vkcp,Chrome,PC,Windows,Mexico,3,8,356.0,0,2.67,118.66666666666667,11,0,0.5231330073148248,0,1
03/13/2026,09:16,00:00:16,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://cloudlabslearning.com/,ymcpup,Chrome,PC,Windows,Mexico,1,5,16.0,1,5.0,16.0,6,0,-0.3569496662917508,0,1
03/13/2026,09:15,00:06:17,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=8bef6412-5a15-43b2-8272-2bc94eea5e5e&session_state=908141a9-b01c-4033-b4bc-473b9ffbeb33&code=f4f944d8-cb41-47ce-9126-877d96b2cea6.908141a9-b01c-4033-b4bc-473b9ffbeb33.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://www.google.com/,8pdjko,Chrome,PC,Windows,Mexico,2,9,377.0,0,4.5,188.5,11,0,0.5671371409951537,0,1
03/13/2026,09:15,00:00:18,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,104h72b,ChromeMobile,Mobile,Android,Colombia,1,2,18.0,1,2.0,18.0,3,0,-0.38787148995900883,0,0
03/13/2026,09:15,00:00:52,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://www.google.com/,1jqnj7l,Chrome,PC,Windows,Mexico,3,11,52.0,0,3.67,17.333333333333332,14,0,-0.1642829188265275,0,1
03/13/2026,09:15,00:00:37,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=CjwKCAjw687NBhB4EiwAQ645dvU38yiEWxjDfBhHiHuSjnmZ-QF4n9Q8NyYe4r188anpU_XioJra5hoC8GYQAvD_BwE,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mDrA2AXLmM_Sc9vyogtWpGV&gclid=CjwKCAjw687NBhB4EiwAQ645dvU38yiEWxjDfBhHiHuSjnmZ-QF4n9Q8NyYe4r188anpU_XioJra5hoC8GYQAvD_BwE,https://www.google.com/,10v7zp7,MobileSafari,Mobile,iOS,Argentina,3,4,37.0,0,1.33,12.333333333333334,7,0,-0.28321300985444314,0,1
03/13/2026,09:14,00:01:01,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://cloudlabslearning.com/high-school,https://cloudlabslearning.com/,p4qtsf,Chrome,PC,Windows,Mexico,5,8,61.0,0,1.6,12.2,13,0,-0.14287550244150263,0,1
03/13/2026,09:14,00:00:02,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1rffsid,MobileSafari,Mobile,iOS,Mexico,2,0,2.0,0,0.0,1.0,2,0,-0.4318756236393377,0,0
03/13/2026,09:14,00:00:02,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1x3ai7b,Chrome,PC,Windows,Mexico,1,2,2.0,1,2.0,2.0,3,0,-0.4259291190879419,0,1
03/13/2026,09:14,00:00:17,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1bcl36g,Chrome,PC,Windows,Mexico,1,20,17.0,1,20.0,17.0,21,1,-0.17617592792931908,0,1
03/13/2026,09:14,00:00:05,https://cloudlabslearning.com/#error=login_required&state=fab4198d-f3a7-40b2-af79-c03bc7784b7e,https://cloudlabslearning.com/#error=login_required&state=fab4198d-f3a7-40b2-af79-c03bc7784b7e,,11shfc1,MobileSafari,Mobile,iOS,Mexico,1,2,5.0,1,2.0,5.0,3,0,-0.4187933136262669,0,0
03/13/2026,09:14,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1g8rvtx,GoogleApp,Mobile,iOS,Mexico,1,1,6.0,1,1.0,6.0,2,0,-0.42830772090850017,0,0
03/13/2026,09:13,00:00:57,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=349b1c00-6cab-45aa-897c-54e0798fa85c,https://cloudlabslearning.com/,,1wvt836,ChromeMobile,Mobile,Android,Colombia,3,2,57.0,0,0.67,19.0,5,0,-0.25942699164886,0,0
03/13/2026,09:13,00:00:17,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1j4hwjn,ChromeMobile,Mobile,iOS,Colombia,1,1,17.0,1,1.0,17.0,2,0,-0.4021431008823588,0,0
03/13/2026,09:12,00:08:14,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1xj7cdg,Chrome,PC,Windows,Mexico,1,4,494.0,1,4.0,494.0,5,0,0.7681289948323311,0,0
03/13/2026,09:12,00:07:56,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1d0scqw,Chrome,PC,Windows,Mexico,1,0,476.0,1,0.0,476.0,1,0,0.6777421256511151,0,0
03/13/2026,09:12,00:00:29,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,983p1n,ChromeMobile,Mobile,Android,Colombia,1,1,29.0,1,1.0,29.0,2,0,-0.373599879035659,0,0
03/13/2026,09:12,00:03:47,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,7m2xfy,Chrome,PC,Windows,Mexico,2,27,227.0,0,13.5,113.5,29,1,0.4244210317616549,0,0
03/13/2026,09:12,00:03:52,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,,r21k95,Chrome,PC,Windows,Mexico,2,188,232.0,0,94.0,116.0,190,1,2.351088506413888,0,0
03/13/2026,09:11,00:01:29,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,7m7ljg,Chrome,PC,Windows,Mexico,1,0,89.0,1,0.0,89.0,1,0,-0.24277677890495178,0,0
